"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"560",33,"admin.","single","university.degree","no","no","no","cellular","may","mon",305,2,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
"561",36,"technician","married","basic","no","no","no","cellular","apr","mon",316,2,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
"562",54,"unemployed","single","high.school","no","yes","no","cellular","jul","thu",577,3,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"563",29,"blue-collar","single","high.school","no","yes","no","cellular","jul","fri",90,1,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
"564",28,"admin.","single","university.degree","no","yes","yes","cellular","dec","fri",454,6,1,"failure",-3,92.713,-33,0.71,5023.5,"yes"
"565",59,"unemployed","divorced","professional.course","no","no","no","cellular","may","wed",69,1,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
"566",32,"technician","single","university.degree","no","yes","no","cellular","aug","wed",25,13,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"567",55,"unemployed","divorced","professional.course","no","no","yes","telephone","may","wed",217,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"568",29,"admin.","single","university.degree","no","no","no","cellular","aug","thu",139,1,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
"569",31,"technician","married","professional.course","no","no","no","telephone","may","wed",257,2,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
"570",34,"technician","married","high.school","no","yes","no","cellular","aug","fri",107,1,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"571",25,"technician","divorced","university.degree","no","yes","no","telephone","jun","mon",214,2,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"572",35,"blue-collar","married","basic","no","yes","no","cellular","dec","thu",105,1,3,"success",-3,92.713,-33,0.707,5023.5,"no"
"573",49,"technician","married","basic","no","yes","no","telephone","may","mon",146,6,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"574",36,"admin.","married","university.degree","no","no","no","cellular","may","tue",65,1,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
"575",29,"technician","single","university.degree","no","yes","yes","cellular","nov","thu",281,2,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"576",24,"student","married","university.degree","no","no","no","cellular","jul","tue",114,1,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"577",47,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",243,4,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,"yes"
"578",32,"blue-collar","married","basic","no","no","yes","cellular","may","thu",80,4,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"579",34,"technician","single","professional.course","no","no","no","cellular","aug","mon",468,1,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"580",34,"admin.","single","university.degree","no","no","no","cellular","may","fri",101,4,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
"581",39,"technician","married","professional.course","no","no","no","telephone","jun","tue",83,2,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"582",47,"blue-collar","married","basic","no","yes","yes","cellular","may","wed",74,6,2,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
"583",32,"technician","married","high.school","no","yes","no","cellular","may","tue",67,1,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"584",29,"technician","single","university.degree","no","yes","no","cellular","jul","wed",438,1,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"585",57,"unemployed","married","university.degree","no","yes","no","telephone","jun","fri",12,5,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"586",49,"management","married","high.school","no","no","no","cellular","nov","wed",582,1,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
"587",34,"technician","married","professional.course","no","yes","yes","telephone","may","fri",224,3,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"588",51,"businessman","divorced","university.degree","no","yes","no","cellular","may","mon",212,1,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
"589",47,"blue-collar","divorced","basic","no","no","no","cellular","may","tue",295,1,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"590",53,"technician","married","professional.course","no","yes","no","telephone","mar","mon",247,5,2,"failure",-1.8,93.369,-34.8,0.646,5008.7,"no"
"591",28,"technician","married","basic","no","yes","no","cellular","jul","mon",236,2,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"592",27,"technician","single","university.degree","no","yes","no","cellular","oct","wed",184,1,1,"failure",-1.1,94.601,-49.5,1.043,4963.6,"yes"
"593",23,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",104,1,2,"failure",-1.7,94.215,-40.3,0.881,4991.6,"no"
"594",30,"student","single","high.school","no","no","no","cellular","aug","thu",200,1,1,"failure",-1.7,94.027,-38.3,0.904,4991.6,"no"
"595",42,"blue-collar","married","basic","no","yes","no","cellular","may","wed",172,1,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
"596",38,"admin.","single","university.degree","no","yes","no","telephone","jun","wed",190,2,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
"597",29,"admin.","married","university.degree","no","yes","yes","cellular","apr","mon",245,1,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"598",44,"housemaid","married","basic","no","yes","no","cellular","may","wed",31,1,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
"599",45,"management","single","basic","no","yes","no","cellular","nov","thu",165,3,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
"600",28,"services","married","high.school","no","yes","yes","telephone","may","mon",114,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"601",29,"technician","married","university.degree","no","yes","yes","cellular","aug","wed",94,2,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"602",28,"technician","single","professional.course","no","yes","no","cellular","apr","thu",477,2,1,"failure",-1.8,93.075,-47.1,1.483,5099.1,"no"
"603",29,"technician","single","professional.course","no","yes","no","cellular","may","wed",231,2,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
"604",43,"blue-collar","married","basic","no","yes","no","cellular","may","mon",221,2,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
"605",54,"management","married","university.degree","no","no","yes","cellular","jul","tue",218,1,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"606",42,"admin.","married","university.degree","no","yes","no","cellular","may","mon",370,5,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
"607",55,"services","married","high.school","no","no","no","cellular","may","mon",336,1,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"no"
"608",32,"admin.","married","high.school","no","no","no","cellular","aug","fri",52,8,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"609",23,"admin.","single","university.degree","no","yes","yes","telephone","jul","mon",69,3,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"610",34,"technician","married","professional.course","no","yes","yes","cellular","nov","thu",42,7,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"611",36,"services","married","high.school","no","no","no","cellular","jul","wed",98,3,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"612",39,"services","divorced","basic","no","yes","no","telephone","may","thu",51,1,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"613",50,"housemaid","divorced","basic","no","no","no","telephone","sep","tue",57,1,0,"nonexistent",-1.1,94.199,-37.5,0.877,4963.6,"no"
"614",30,"services","single","high.school","no","yes","no","cellular","jun","mon",181,2,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
"615",27,"blue-collar","married","basic","no","no","yes","telephone","may","thu",1170,1,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"616",32,"admin.","divorced","university.degree","no","yes","no","telephone","may","thu",147,4,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
"617",26,"admin.","single","university.degree","no","yes","no","cellular","sep","tue",355,1,1,"failure",-1.1,94.199,-37.5,0.881,4963.6,"no"
"618",45,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",99,1,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"619",28,"technician","married","high.school","no","no","no","telephone","may","tue",180,1,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"620",28,"blue-collar","single","basic","no","yes","no","telephone","may","mon",101,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"621",50,"technician","married","professional.course","no","no","no","telephone","may","fri",121,2,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"622",31,"blue-collar","married","basic","no","yes","no","telephone","jun","fri",55,12,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"623",34,"admin.","single","university.degree","no","no","no","cellular","aug","fri",114,1,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
"624",29,"businessman","married","basic","no","no","no","cellular","jul","tue",103,4,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
"625",58,"admin.","married","university.degree","no","no","no","cellular","aug","wed",233,2,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
"626",46,"blue-collar","married","basic","no","no","no","cellular","may","mon",471,3,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
"627",35,"blue-collar","divorced","basic","no","no","yes","telephone","may","tue",131,1,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"628",39,"admin.","single","high.school","no","no","no","cellular","apr","fri",297,1,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
"629",40,"admin.","married","university.degree","no","yes","yes","cellular","aug","tue",117,1,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"630",25,"admin.","single","university.degree","no","no","no","telephone","jun","mon",94,2,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
"631",40,"unemployed","married","professional.course","no","yes","no","cellular","sep","fri",155,3,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,"no"
"632",32,"admin.","married","high.school","no","no","no","cellular","jul","mon",549,2,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"633",44,"admin.","divorced","university.degree","no","no","no","telephone","jun","fri",39,2,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
"634",41,"admin.","married","university.degree","no","no","no","cellular","jul","mon",1360,3,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes"
"635",30,"technician","single","university.degree","no","yes","yes","cellular","aug","tue",433,2,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
"636",27,"blue-collar","single","basic","no","yes","no","cellular","may","tue",352,1,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"637",41,"blue-collar","married","basic","no","yes","no","telephone","may","wed",152,3,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
"638",54,"businessman","married","professional.course","no","yes","yes","cellular","nov","tue",134,1,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
"639",30,"blue-collar","single","professional.course","no","no","no","cellular","may","tue",165,1,1,"failure",-1.8,93.876,-40,0.668,5008.7,"no"
"640",42,"management","married","high.school","no","no","no","cellular","nov","thu",59,2,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
"641",36,"services","divorced","basic","no","yes","no","cellular","may","tue",255,2,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
"642",38,"admin.","single","professional.course","no","no","no","telephone","may","mon",160,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"643",34,"blue-collar","married","basic","no","no","no","telephone","jun","fri",78,2,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
"644",37,"services","single","basic","no","no","no","cellular","may","tue",37,1,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
"645",39,"blue-collar","single","basic","no","no","no","telephone","may","tue",650,3,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes"
"646",57,"admin.","married","university.degree","no","no","no","cellular","jul","mon",230,1,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
"647",52,"admin.","married","high.school","no","yes","no","cellular","apr","thu",152,2,1,"failure",-1.8,93.075,-47.1,1.435,5099.1,"no"
"648",23,"technician","single","high.school","no","no","no","cellular","may","thu",104,1,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
"649",50,"admin.","married","university.degree","no","no","no","cellular","nov","fri",206,1,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
"650",46,"technician","married","professional.course","no","no","yes","telephone","jun","mon",63,1,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
"651",38,"management","divorced","university.degree","no","no","no","cellular","nov","mon",136,2,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
"652",53,"admin.","single","basic","no","yes","yes","telephone","may","mon",148,2,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"653",28,"services","married","high.school","no","no","no","cellular","jul","tue",289,1,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"654",25,"blue-collar","single","basic","no","yes","no","telephone","may","wed",155,1,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
"655",33,"services","single","high.school","no","yes","no","telephone","jun","thu",326,5,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"656",48,"admin.","divorced","university.degree","no","no","no","cellular","aug","thu",544,1,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,"yes"
"657",45,"businessman","divorced","university.degree","no","yes","yes","telephone","jun","mon",173,1,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"658",24,"blue-collar","married","basic","no","yes","no","cellular","oct","fri",160,1,0,"nonexistent",-3.4,92.431,-26.9,0.72,5017.5,"no"
"659",33,"blue-collar","married","basic","no","yes","yes","cellular","may","tue",341,1,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
"660",29,"admin.","married","university.degree","no","yes","yes","telephone","jun","wed",281,3,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
"661",38,"blue-collar","married","basic","no","no","no","telephone","may","mon",177,3,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"662",31,"unemployed","married","basic","no","yes","no","telephone","may","wed",43,1,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
"663",34,"blue-collar","married","basic","no","yes","no","cellular","jul","wed",487,5,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"664",38,"admin.","married","university.degree","no","yes","no","telephone","jun","tue",43,9,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
"665",57,"admin.","single","high.school","no","yes","no","telephone","may","mon",26,5,1,"success",-1.8,92.893,-46.2,1.244,5099.1,"no"
"666",77,"unemployed","divorced","professional.course","no","no","no","cellular","aug","mon",258,1,0,"nonexistent",-1.7,94.027,-38.3,0.898,4991.6,"no"
"667",46,"management","married","university.degree","no","no","yes","cellular","jul","fri",153,2,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
"668",21,"student","single","high.school","no","yes","yes","cellular","jun","wed",286,2,0,"nonexistent",-1.7,94.055,-39.8,0.767,4991.6,"yes"
"669",43,"management","married","university.degree","no","no","no","cellular","aug","mon",75,1,0,"nonexistent",-2.9,92.201,-31.4,0.861,5076.2,"no"
"670",31,"technician","married","university.degree","no","no","no","cellular","oct","tue",146,2,3,"failure",-1.1,94.601,-49.5,0.982,4963.6,"no"
"671",44,"technician","single","university.degree","no","no","yes","cellular","jul","fri",228,2,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
"672",32,"services","single","high.school","no","yes","no","cellular","may","wed",53,1,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
"673",48,"services","married","high.school","no","no","no","telephone","sep","tue",11,1,0,"nonexistent",-1.1,94.199,-37.5,0.881,4963.6,"no"
"674",28,"blue-collar","single","basic","no","no","no","telephone","may","fri",557,1,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
"675",36,"blue-collar","married","basic","no","yes","yes","cellular","may","wed",55,1,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
"676",52,"businessman","divorced","basic","no","yes","no","cellular","nov","thu",26,5,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
"677",34,"services","single","high.school","no","yes","no","cellular","may","thu",541,3,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
"678",37,"admin.","married","high.school","no","yes","no","telephone","may","mon",115,4,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"679",25,"admin.","single","university.degree","no","no","no","cellular","may","wed",101,1,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
"680",48,"technician","divorced","professional.course","no","no","no","cellular","aug","tue",69,1,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
"681",36,"businessman","single","professional.course","no","yes","no","telephone","may","mon",113,4,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
"682",27,"technician","single","professional.course","no","no","no","telephone","may","tue",148,1,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
